# Time	Temperature [K]	Pressure [Pa]
0.00547265	1436.85	5.06625e+06
0.00547493	1469.68	5.06625e+06
0.00547607	1487.85	5.06625e+06
0.00547824	1527.55	5.06625e+06
0.00547933	1550.56	5.06625e+06
0.0054814	1604.87	5.06625e+06
0.00548243	1640.64	5.06625e+06
0.00548295	1662.33	5.06625e+06
0.00548401	1722.53	5.06625e+06
0.00548455	1767.46	5.06625e+06
0.00548481	1797.86	5.06625e+06
0.00548534	1896.13	5.06625e+06
0.0054854	1914.52	5.06625e+06
0.00548553	1959.96	5.06625e+06
0.0054856	1986.67	5.06625e+06
0.00548573	2047.66	5.06625e+06
0.00548576	2063.27	5.06625e+06
0.00548583	2094.73	5.06625e+06
0.00548586	2110.17	5.06625e+06
0.00548593	2140.67	5.06625e+06
0.00548596	2155.46	5.06625e+06
0.00548603	2184.29	5.06625e+06
0.00548616	2238.64	5.06625e+06
0.00548623	2263.72	5.06625e+06
0.00548636	2310.4	5.06625e+06
0.00548642	2331.63	5.06625e+06
0.00548656	2370.69	5.06625e+06
0.00548662	2388.13	5.06625e+06
0.00548675	2419.41	5.06625e+06
0.00548682	2433.28	5.06625e+06
0.00548695	2458.22	5.06625e+06
0.00548702	2469.27	5.06625e+06
0.00548715	2489.12	5.06625e+06
0.00548741	2520.79	5.06625e+06
0.00548754	2533.49	5.06625e+06
0.0054878	2554.27	5.06625e+06
0.00548831	2583.28	5.06625e+06
0.00548856	2593.79	5.06625e+06
0.00548906	2609.5	5.06625e+06
0.00549006	2629.22	5.06625e+06
0.00549055	2635.5	5.06625e+06
0.0054915	2643.69	5.06625e+06
0.00549362	2652.56	5.06625e+06
0.00549681	2656.77	5.06625e+06
0.0055	2657.95	5.06625e+06
0.00550641	2658.56	5.06625e+06
0.00551648	2658.95	5.06625e+06
0.00552656	2659.21	5.06625e+06
0.00553663	2659.4	5.06625e+06
0.0055467	2659.54	5.06625e+06
0.00555678	2659.64	5.06625e+06
0.00556685	2659.72	5.06625e+06
0.00557692	2659.78	5.06625e+06
0.005587	2659.82	5.06625e+06
0.00559707	2659.85	5.06625e+06
0.00560714	2659.88	5.06625e+06
0.00561722	2659.9	5.06625e+06
0.00562729	2659.92	5.06625e+06
0.00563736	2659.93	5.06625e+06
0.00564744	2659.94	5.06625e+06
0.00565751	2659.95	5.06625e+06
0.00566758	2659.95	5.06625e+06
0.00567766	2659.96	5.06625e+06
0.00568773	2659.96	5.06625e+06
0.0056978	2659.96	5.06625e+06
0.00570788	2659.97	5.06625e+06
0.00571795	2659.97	5.06625e+06
0.00572802	2659.97	5.06625e+06
0.0057381	2659.97	5.06625e+06
0.00574817	2659.97	5.06625e+06
0.00575824	2659.98	5.06625e+06
0.00576832	2659.98	5.06625e+06
0.00577839	2659.98	5.06625e+06
0.00578846	2659.98	5.06625e+06
0.00579853	2659.98	5.06625e+06
0.00580861	2659.98	5.06625e+06
0.00581868	2659.98	5.06625e+06
0.00582875	2659.98	5.06625e+06
